node1	label	node2
Q55607222	P2006190001	Q202800
Q55607222	P2006190002	Q382135
Q55607222	P2006190003	Q55607222
Q55613413	P31	Q13221722
Q55613413	label	Hargelle (woreda)
Q55613413	P17	Q115
Q55613413	P2006190001	Q202800
Q55613413	P2006190002	Q382135
Q55613413	P2006190003	Q55613413
Q55809400	P31	Q13221722
Q55809400	label	Baarey
Q55809400	P17	Q115
Q55809400	P2006190001	Q202800
Q55809400	P2006190002	Q382135
Q55809400	P2006190003	Q55809400
Q55809404	P31	Q13221722
Q55809404	label	Ceelgari
Q55809404	P17	Q115
Q55809404	P2006190001	Q202800
Q55809404	P2006190002	Q382135
Q55809404	P2006190003	Q55809404
Q55809415	P31	Q13221722
Q55809415	label	Iimey Galbeed
Q55809415	P17	Q115
Q55809415	P2006190001	Q202800
Q55809415	P2006190002	Q382135
Q55809415	P2006190003	Q55809415
Q55809420	P31	Q13221722
Q55809420	label	Raaso
Q55809420	P17	Q115
Q55809420	P2006190001	Q202800
Q55809420	P2006190002	Q382135
Q55809420	P2006190003	Q55809420
Q55809424	P31	Q13221722
Q55809424	label	Qooxle
Q55809424	P17	Q115
Q55809424	P2006190001	Q202800
Q55809424	P2006190002	Q382135
Q55809424	P2006190003	Q55809424
Q5248636	P31	Q13220204
Q5248636	label	Debub Misraqawi Zone
Q5248636	P17	Q115
Q5248636	P2006190001	Q200127
Q5248636	P2006190002	Q5248636
Q2917913	P31	Q13221722
Q2917913	label	Enderta (woreda)
Q2917913	P17	Q115
Q2917913	P2006190001	Q200127
Q2917913	P2006190002	Q5248636
Q2917913	P2006190003	Q2917913
Q3135772	P31	Q13221722
Q3135772	label	Hintalo Wajirat
Q3135772	P17	Q115
Q3135772	P2006190001	Q200127
Q3135772	P2006190002	Q5248636
Q3135772	P2006190003	Q3135772
Q3470933	P31	Q13221722
Q3470933	label	Samre
Q3470933	P17	Q115
Q3470933	P2006190001	Q200127
Q3470933	P2006190002	Q5248636
Q3470933	P2006190003	Q3470933
Q5248635	P31	Q13220204
Q5248635	label	Debub Mirab Shewa Zone
Q5248635	P17	Q115
Q5248635	P2006190001	Q202107
Q5248635	P2006190002	Q5248635
Q5586768	P31	Q13221722
Q5586768	label	Goro
Q5586768	P17	Q115
Q5586768	P2006190001	Q202107
Q5586768	P2006190002	Q5248635
Q5586768	P2006190003	Q5586768
Q7553400	P31	Q13221722
Q7553400	label	Sodo Dacha
Q7553400	P17	Q115
Q7553400	P2006190001	Q202107
Q7553400	P2006190002	Q5248635
Q7553400	P2006190003	Q7553400
Q741581	P31	Q13221722
Q741581	label	Seden Sodo
Q741581	P17	Q115
Q741581	P2006190001	Q202107
Q741581	P2006190002	Q5248635
Q741581	P2006190003	Q741581
Q940315	P31	Q13221722
Q940315	label	Dawo
Q940315	P17	Q115
Q940315	P2006190001	Q202107
Q940315	P2006190002	Q5248635
Q940315	P2006190003	Q940315
Q2374856	P31	Q13221722
Q2374856	label	Tole
Q2374856	P17	Q115
Q2374856	P2006190001	Q202107
Q2374856	P2006190002	Q5248635
Q2374856	P2006190003	Q2374856
Q2841417	P31	Q13221722
Q2841417	label	Amaya
Q2841417	P17	Q115
Q2841417	P2006190001	Q202107
Q2841417	P2006190002	Q5248635
Q2841417	P2006190003	Q2841417
Q2893465	P31	Q13221722
Q2893465	label	Becho
Q2893465	P17	Q115
Q2893465	P2006190001	Q202107
Q2893465	P2006190002	Q5248635
Q2893465	P2006190003	Q2893465
Q3051784	P31	Q13221722
Q3051784	label	Elu
Q3051784	P17	Q115
Q3051784	P2006190001	Q202107
Q3051784	P2006190002	Q5248635
Q3051784	P2006190003	Q3051784
Q3195526	P31	Q13221722
Q3195526	label	Kersana Malima
Q3195526	P17	Q115
Q3195526	P2006190001	Q202107
Q3195526	P2006190002	Q5248635
Q3195526	P2006190003	Q3195526
Q3195526	alias	Kersana Kondaltiti
Q3565370	P31	Q13221722
Q3565370	label	Waliso
Q3565370	P17	Q115
Q3565370	P2006190001	Q202107
Q3565370	P2006190002	Q5248635
Q3565370	P2006190003	Q3565370
Q3569781	P31	Q13221722
Q3569781	label	Wonchi
Q3569781	P17	Q115
Q3569781	P2006190001	Q202107
Q3569781	P2006190002	Q5248635
Q3569781	P2006190003	Q3569781
Q5242612	P31	Q13220204
Q5242612	label	Dawro Zone
Q5242612	P17	Q115
Q5242612	P2006190001	Q203193
Q5242612	P2006190002	Q5242612
Q16980773	P31	Q13221722
Q16980773	label	Tocha
Q16980773	P17	Q115
Q16980773	P2006190001	Q203193
Q16980773	P2006190002	Q5242612
Q16980773	P2006190003	Q16980773
Q16992490	P31	Q13221722
Q16992490	label	Mareka
Q16992490	P17	Q115
Q16992490	P2006190001	Q203193
Q16992490	P2006190002	Q5242612
Q16992490	P2006190003	Q16992490
Q17037131	P31	Q13221722
Q17037131	label	Loma
Q17037131	P17	Q115
Q17037131	P2006190001	Q203193
Q17037131	P2006190002	Q5242612
Q17037131	P2006190003	Q17037131
Q17037271	P31	Q13221722
Q17037271	label	Isara
Q17037271	P17	Q115
Q17037271	P2006190001	Q203193
Q17037271	P2006190002	Q5242612
Q17037271	P2006190003	Q17037271
Q17066240	P31	Q13221722
Q17066240	label	Gena Bosa
Q17066240	P17	Q115
Q17066240	P2006190001	Q203193
Q17066240	P2006190002	Q5242612
Q17066240	P2006190003	Q17066240
Q3258822	P31	Q13221722
Q3258822	label	Loma Bosa
Q3258822	P17	Q115
Q3258822	P2006190001	Q203193
Q3258822	P2006190002	Q5242612
Q3258822	P2006190003	Q3258822
Q6872255	P31	Q13220204
Q6872255	label	Mirab Arsi Zone
Q6872255	P17	Q115
Q6872255	P2006190001	Q202107
Q6872255	P2006190002	Q6872255
Q7487115	P31	Q13221722
Q7487115	label	Shala
Q7487115	P17	Q115
Q7487115	P2006190001	Q202107
Q7487115	P2006190002	Q6872255
Q7487115	P2006190003	Q7487115
Q56611938	P31	Q13221722
Q56611938	label	Shashamane
Q56611938	P17	Q115
Q56611938	P2006190001	Q202107
Q56611938	P2006190002	Q6872255
Q56611938	P2006190003	Q56611938
Q3033676	P31	Q13221722
Q3033676	label	Dodola
Q3033676	P17	Q115
Q3033676	P2006190001	Q202107
Q3033676	P2006190002	Q6872255
Q3033676	P2006190003	Q3033676
Q3100056	P31	Q13221722
Q3100056	label	Gedeb Asasa
Q3100056	P17	Q115
Q3100056	P2006190001	Q202107
Q3100056	P2006190002	Q6872255
Q3100056	P2006190003	Q3100056
Q3198251	P31	Q13221722
Q3198251	label	Kofele
Q3198251	P17	Q115
Q3198251	P2006190001	Q202107
Q3198251	P2006190002	Q6872255
Q3198251	P2006190003	Q3198251
Q3198395	P31	Q13221722
Q3198395	label	Kokosa
Q3198395	P17	Q115
Q3198395	P2006190001	Q202107
Q3198395	P2006190002	Q6872255
Q3198395	P2006190003	Q3198395
Q3338054	P31	Q13221722
Q3338054	label	Nensebo
Q3338054	P17	Q115
Q3338054	P2006190001	Q202107
Q3338054	P2006190002	Q6872255
Q3338054	P2006190003	Q3338054
Q3481547	P31	Q13221722
Q3481547	label	Shashamene Zuria
Q3481547	P17	Q115
Q3481547	P2006190001	Q202107
Q3481547	P2006190002	Q6872255
Q3481547	P2006190003	Q3481547
Q6431569	P31	Q13221722
Q6431569	label	Kore
Q6431569	P17	Q115
Q6431569	P2006190001	Q202107
Q6431569	P2006190002	Q6872255
Q6431569	P2006190003	Q6431569
Q662736	P31	Q13221722
Q662736	label	Seraro
Q662736	P17	Q115
Q662736	P2006190001	Q202107
Q662736	P2006190002	Q6872255
Q662736	P2006190003	Q662736
Q2381608	P31	Q13221722
Q2381608	label	Adaba
Q2381608	P17	Q115
Q2381608	P2006190001	Q202107
Q2381608	P2006190002	Q6872255
Q2381608	P2006190003	Q2381608
Q2864413	P31	Q13221722
Q2864413	label	Arsi Negele
Q2864413	P17	Q115
Q2864413	P2006190001	Q202107
Q2864413	P2006190002	Q6872255
Q2864413	P2006190003	Q2864413
Q5617057	P31	Q13220204
Q5617057	label	Guji Zone
Q5617057	P17	Q115
Q5617057	P2006190001	Q202107
Q5617057	P2006190002	Q5617057
Q2824689	P31	Q13221722
Q2824689	label	Adola
Q2824689	P17	Q115
Q2824689	P2006190001	Q202107
Q2824689	P2006190002	Q5617057
Q2824689	P2006190003	Q2824689
Q2910804	P31	Q13221722
Q2910804	label	Bore
Q2910804	P17	Q115
Q2910804	P2006190001	Q202107
Q2910804	P2006190002	Q5617057
Q2910804	P2006190003	Q2910804
Q3237714	P31	Q13221722
Q3237714	label	Liben
Q3237714	P17	Q115
Q3237714	P2006190001	Q202107
Q3237714	P2006190002	Q5617057
Q3237714	P2006190003	Q3237714
Q3349300	P31	Q13221722
Q3349300	label	Odo Shakiso
Q3349300	P17	Q115
Q3349300	P2006190001	Q202107
Q3349300	P2006190002	Q5617057
Q3349300	P2006190003	Q3349300
Q3552120	P31	Q13221722
Q3552120	label	Uraga
Q3552120	P17	Q115
Q3552120	P2006190001	Q202107
Q3552120	P2006190002	Q5617057
Q3552120	P2006190003	Q3552120
Q5277133	P31	Q13221722
Q5277133	label	Dima
Q5277133	P17	Q115
Q5277133	P2006190001	Q202107
Q5277133	P2006190002	Q5617057
Q5277133	P2006190003	Q5277133
Q5564315	P31	Q13221722
Q5564315	label	Girja
Q5564315	P17	Q115
Q5564315	P2006190001	Q202107
Q5564315	P2006190002	Q5617057
Q5564315	P2006190003	Q5564315
Q5644196	P31	Q13221722
Q5644196	label	Hambela Wamena
Q5644196	P17	Q115
Q5644196	P2006190001	Q202107
Q5644196	P2006190002	Q5617057
Q5644196	P2006190003	Q5644196
Q6393737	P31	Q13221722
Q6393737	label	Kercha
Q6393737	P17	Q115
Q6393737	P2006190001	Q202107
Q6393737	P2006190002	Q5617057
Q6393737	P2006190003	Q6393737
Q7959167	P31	Q13221722
Q7959167	label	Wadera
Q7959167	P17	Q115
Q7959167	P2006190001	Q202107
Q7959167	P2006190002	Q5617057
Q7959167	P2006190003	Q7959167
Q55603877	P31	Q13221722
Q55603877	label	Ana Sora
Q55603877	P17	Q115
Q55603877	P2006190001	Q202107
Q55603877	P2006190002	Q5617057
Q55603877	P2006190003	Q55603877
Q55613410	P31	Q13221722
Q55613410	label	Harenfema
Q55613410	P17	Q115
Q55613410	P2006190001	Q202107
Q55613410	P2006190002	Q5617057
Q55613410	P2006190003	Q55613410
Q56581969	P31	Q13221722
Q56581969	label	Kebri Mangest
Q56581969	P17	Q115
Q56581969	P2006190001	Q202107
Q56581969	P2006190002	Q5617057
Q56581969	P2006190003	Q56581969
Q5904662	P31	Q13220204
Q5904662	label	Horo Gudru Welega Zone
Q5904662	P17	Q115
Q5904662	P2006190001	Q202107
Q5904662	P2006190002	Q5904662
Q2820216	P31	Q13221722
Q2820216	label	Abay Chomen
Q2820216	P17	Q115
Q2820216	P2006190001	Q202107
Q2820216	P2006190002	Q5904662
Q2820216	P2006190003	Q2820216
Q2821455	P31	Q13221722
Q2821455	label	Abe Dongoro
Q2821455	P17	Q115
Q2821455	P2006190001	Q202107
Q2821455	P2006190002	Q5904662
Q2821455	P2006190003	Q2821455
Q2844534	P31	Q13221722
Q2844534	label	Amuru Jarte
Q2844534	P17	Q115
Q2844534	P2006190001	Q202107
Q2844534	P2006190002	Q5904662
Q2844534	P2006190003	Q2844534
Q3118854	P31	Q13221722
Q3118854	label	Guduru
Q3118854	P17	Q115
Q3118854	P2006190001	Q202107
Q3118854	P2006190002	Q5904662
Q3118854	P2006190003	Q3118854
Q3178989	P31	Q13221722
Q3178989	label	Jimma Horo
Q3178989	P17	Q115
Q3178989	P2006190001	Q202107
Q3178989	P2006190002	Q5904662
Q3178989	P2006190003	Q3178989
Q3178990	P31	Q13221722
Q3178990	label	Jimma Rare
Q3178990	P17	Q115
Q3178990	P2006190001	Q202107
Q3178990	P2006190002	Q5904662
Q3178990	P2006190003	Q3178990
Q4749007	P31	Q13221722
Q4749007	label	Amuru
Q4749007	P17	Q115
Q4749007	P2006190001	Q202107
Q4749007	P2006190002	Q5904662
Q4749007	P2006190003	Q4749007
Q5636596	P31	Q13221722
Q5636596	label	Hababo Guduru
Q5636596	P17	Q115
Q5636596	P2006190001	Q202107
Q5636596	P2006190002	Q5904662
Q5636596	P2006190003	Q5636596
Q5904664	P31	Q13221722
Q5904664	label	Horo
Q5904664	P17	Q115
Q5904664	P2006190001	Q202107
Q5904664	P2006190002	Q5904662
Q5904664	P2006190003	Q5904664
Q6159615	P31	Q13221722
Q6159615	label	Jardega Jarte
Q6159615	P17	Q115
Q6159615	P2006190001	Q202107
Q6159615	P2006190002	Q5904662
Q6159615	P2006190003	Q6159615
Q16999696	P31	Q13221722
Q16999696	label	Jimma Genete
Q16999696	P17	Q115
Q16999696	P2006190001	Q202107
Q16999696	P2006190002	Q5904662
Q16999696	P2006190003	Q16999696
Q56581791	P31	Q13221722
Q56581791	label	Shambu
Q56581791	P17	Q115
Q56581791	P2006190001	Q202107
Q56581791	P2006190002	Q5904662
Q56581791	P2006190003	Q56581791
Q7493221	P31	Q13220204
Q7493221	label	Sheka Zone
Q7493221	P17	Q115
Q7493221	P2006190001	Q203193
Q7493221	P2006190002	Q7493221
Q3572097	P31	Q13221722
Q3572097	label	Yeki
Q3572097	P17	Q115
Q3572097	P2006190001	Q203193
Q3572097	P2006190002	Q7493221
Q3572097	P2006190003	Q3572097
Q6783045	P31	Q13221722
Q6783045	label	Masha
Q6783045	P17	Q115
Q6783045	P2006190001	Q203193
Q6783045	P2006190002	Q7493221
Q6783045	P2006190003	Q6783045
Q16251171	P31	Q13221722
Q16251171	label	Anderacha
Q16251171	P17	Q115
Q16251171	P2006190001	Q203193
Q16251171	P2006190002	Q7493221
Q16251171	P2006190003	Q16251171
Q7449411	P31	Q13220204
Q7449411	label	Semien Mi'irabawi Zone
Q7449411	P17	Q115
Q7449411	P2006190001	Q200127
Q7449411	P2006190002	Q7449411
Q568652	P31	Q13221722
Q568652	label	Medebay Zana
Q568652	P17	Q115
Q568652	P2006190001	Q200127
Q568652	P2006190002	Q7449411
Q568652	P2006190003	Q568652
Q3513939	P31	Q13221722
Q3513939	label	Tahtay Adiyabo
Q3513939	P17	Q115
Q3513939	P2006190001	Q200127
Q3513939	P2006190002	Q7449411
Q3513939	P2006190003	Q3513939
Q3513942	P31	Q13221722
Q3513942	label	Tahtay Koraro
Q3513942	P17	Q115
Q3513942	P2006190001	Q200127
Q3513942	P2006190002	Q7449411
Q3513942	P2006190003	Q3513942
Q3541485	P31	Q13221722
Q3541485	label	Tselemti
Q3541485	P17	Q115
Q3541485	P2006190001	Q200127
Q3541485	P2006190002	Q7449411
Q3541485	P2006190003	Q3541485
Q56653696	P31	Q13221722
Q56653696	label	Shiraro
Q56653696	P17	Q115
Q56653696	P2006190001	Q200127
Q56653696	P2006190002	Q7449411
Q56653696	P2006190003	Q56653696
Q56653699	P31	Q13221722
Q56653699	label	Shire
Q56653699	P17	Q115
Q56653699	P2006190001	Q200127
Q56653699	P2006190002	Q7449411
Q56653699	P2006190003	Q56653699
Q2866634	P31	Q13221722
Q2866634	label	Asigede Tsimbela
Q2866634	P17	Q115
Q2866634	P2006190001	Q200127
Q2866634	P2006190002	Q7449411
Q2866634	P2006190003	Q2866634
Q3206235	P31	Q13221722
Q3206235	label	La'ilay Adiyabo
Q3206235	P17	Q115
Q3206235	P2006190001	Q200127
Q3206235	P2006190002	Q7449411
Q3206235	P2006190003	Q3206235
Q6385564	P31	Q13220204
Q6385564	label	Kelem Welega Zone
Q6385564	P17	Q115
Q6385564	P2006190001	Q202107
Q6385564	P2006190002	Q6385564
Q2849236	P31	Q13221722
Q2849236	label	Anfillo
Q2849236	P17	Q115
Q2849236	P2006190001	Q202107
Q2849236	P2006190002	Q6385564
Q2849236	P2006190003	Q2849236
Q3012309	P31	Q13221722
Q3012309	label	Dale Lalo
Q3012309	P17	Q115
Q3012309	P2006190001	Q202107
Q3012309	P2006190002	Q6385564
Q3012309	P2006190003	Q3012309
Q3099626	P31	Q13221722
Q3099626	label	Gawo Dale
Q3099626	P17	Q115
Q3099626	P2006190001	Q202107
Q3099626	P2006190002	Q6385564
Q3099626	P2006190003	Q3099626
Q3128735	P31	Q13221722
Q3128735	label	Hawa Welele
Q3128735	P17	Q115
Q3128735	P2006190001	Q202107
Q3128735	P2006190002	Q6385564
Q3128735	P2006190003	Q3128735
Q3178988	P31	Q13221722
Q3178988	label	Jimma Gidami
Q3178988	P17	Q115
Q3178988	P2006190001	Q202107
Q3178988	P2006190002	Q6385564
Q3178988	P2006190003	Q3178988
Q3474740	P31	Q13221722
Q3474740	label	Sayo
Q3474740	P17	Q115
Q3474740	P2006190001	Q202107
Q3474740	P2006190002	Q6385564
Q3474740	P2006190003	Q3474740
Q5210625	P31	Q13221722
Q5210625	label	Dale Sedi
Q5210625	P17	Q115
Q5210625	P2006190001	Q202107
Q5210625	P2006190002	Q6385564
Q5210625	P2006190003	Q5210625
Q5210678	P31	Q13221722
Q5210678	label	Dale Wabera
Q5210678	P17	Q115
Q5210678	P2006190001	Q202107
Q5210678	P2006190002	Q6385564
Q5210678	P2006190003	Q5210678
Q5528474	P31	Q13221722
Q5528474	label	Gawo Kebe
Q5528474	P17	Q115
Q5528474	P2006190001	Q202107
Q5528474	P2006190002	Q6385564
Q5528474	P2006190003	Q5528474
Q5559484	P31	Q13221722
Q5559484	label	Gidami
Q5559484	P17	Q115
Q5559484	P2006190001	Q202107
Q5559484	P2006190002	Q6385564
Q5559484	P2006190003	Q5559484
Q5684158	P31	Q13221722
Q5684158	label	Hawa Gelan
Q5684158	P17	Q115
Q5684158	P2006190001	Q202107
Q5684158	P2006190002	Q6385564
Q5684158	P2006190003	Q5684158
Q6199291	P31	Q13221722
Q6199291	label	Jimma Horo
Q6199291	P17	Q115
Q6199291	P2006190001	Q202107
Q6199291	P2006190002	Q6385564
Q6199291	P2006190003	Q6199291
Q6480552	P31	Q13221722
Q6480552	label	Lalo Kile
Q6480552	P17	Q115
Q6480552	P2006190001	Q202107
Q6480552	P2006190002	Q6385564
Q6480552	P2006190003	Q6480552
Q8052059	P31	Q13221722
Q8052059	label	Yemalogi Welele
Q8052059	label	Yama Logi Welel
Q8052059	P17	Q115
Q8052059	P2006190001	Q202107
Q8052059	P2006190002	Q6385564
Q8052059	P2006190003	Q8052059
Q56581369	P31	Q13221722
Q56581369	label	Dembidolo
Q56581369	P17	Q115
Q56581369	P2006190001	Q202107
Q56581369	P2006190002	Q6385564
Q56581369	P2006190003	Q56581369
Q55609498	P31	Q13220204
Q55609498	label	Dhawa Zone
Q55609498	P17	Q115
Q55609498	P2006190001	Q202800
Q55609498	P2006190002	Q55609498
Q55624017	P31	Q13221722
Q55624017	label	Mubaarak
Q55624017	P17	Q115
Q55624017	P2006190001	Q202800
Q55624017	P2006190002	Q55609498
Q55624017	P2006190003	Q55624017
Q55809390	P31	Q13221722
Q55809390	label	Qadhaadhumo
Q55809390	P17	Q115
Q55809390	P2006190001	Q202800
Q55809390	P2006190002	Q55609498
Q55809390	P2006190003	Q55809390
Q55809395	P31	Q13221722
Q55809395	label	Moyale
Q55809395	P17	Q115
Q55809395	P2006190001	Q202800
Q55809395	P2006190002	Q55609498
Q55809395	P2006190003	Q55809395
Q55757445	P31	Q13220204
Q55757445	label	Segen Area Peoples Zone
Q55757445	P17	Q115
Q55757445	P2006190001	Q203193
Q55757445	P2006190002	Q55757445
Q3198763	P31	Q13221722
Q3198763	label	Konso special woreda
Q3198763	P17	Q115
Q3198763	P2006190001	Q203193
Q3198763	P2006190002	Q55757445
Q3198763	P2006190003	Q3198763
Q351427	P31	Q13220204
Q351427	label	Adama
Q351427	P17	Q115
Q351427	P2006190001	Q202107
Q351427	P2006190002	Q351427
Q464699	P31	Q13220204
Q464699	label	Bahir Dar
Q464699	P17	Q115
Q464699	P2006190001	Q203009
Q464699	P2006190002	Q464699
Q704885	P31	Q13220204
Q704885	label	Arsi Oromo
Q704885	P17	Q115
Q704885	P2006190001	Q202107
Q704885	P2006190002	Q704885
Q3575755	P31	Q13220204
Q3575755	label	Administrative Zone 1
Q3575755	P17	Q115
Q3575755	P2006190001	Q207638
Q3575755	P2006190002	Q3575755
Q3575757	P31	Q13220204
Q3575757	label	Administrative Zone 2
Q3575757	P17	Q115
Q3575757	P2006190001	Q207638
Q3575757	P2006190002	Q3575757
Q56051960	P31	Q13220204
Q56051960	label	Central Gondar
Q56051960	P17	Q115
Q56051960	P2006190001	Q203009
Q56051960	P2006190002	Q56051960
Q1033855	P31	Q10864048
Q1033855	label	Harari Region
Q1033855	P17	Q115
Q1033855	P2006190001	Q1033855
Q3624	P31	Q10864048
Q3624	label	Addis Ababa
Q3624	P17	Q115
Q3624	P2006190001	Q3624
Q3327625	P31	Q690840
Q3327625	P131	Q7103766
Q3327625	label	Sululta
Q3327625	P17	Q115
Q3327625	P2006190001	Q3624
Q3327625	P2006190002	Q202107
Q3327625	P2006190003	Q3327625
Q3565576	P31	Q690840
Q3565576	P131	Q7103766
Q3565576	label	Walmara
Q3565576	P17	Q115
Q3565576	P2006190001	Q3624
Q3565576	P2006190002	Q202107
Q3565576	P2006190003	Q3565576
Q55609596	P31	Q690840
Q55609596	label	Dillo
Q55609596	P17	Q115
Q55609596	P2006190001	Q3624
Q55609596	P2006190002	Q202107
Q55609596	P2006190003	Q55609596
Q2896994	P31	Q690840
Q2896994	label	Bereh
Q2896994	P17	Q115
Q2896994	P2006190001	Q3624
Q2896994	P2006190002	Q202107
Q2896994	P2006190003	Q2896994
Q24032411	P31	Q690840
Q24032411	label	Alem Gena
Q24032411	P17	Q115
Q24032411	P2006190001	Q3624
Q24032411	P2006190002	Q202107
Q24032411	P2006190003	Q24032411
Q2597088	P31	Q690840
Q2597088	label	Akaki
Q2597088	P17	Q115
Q2597088	P2006190001	Q3624
Q2597088	P2006190002	Q202107
Q2597088	P2006190003	Q2597088
Q6934311	P31	Q690840
Q6934311	label	Mulo
Q6934311	P17	Q115
Q6934311	P2006190001	Q3624
Q6934311	P2006190002	Q202107
Q6934311	P2006190003	Q6934311
Q2861034	P31	Q690840
Q2861034	label	Argoba
Q2861034	P17	Q115
Q2861034	P2006190001	Q193494
Q2861034	P2006190002	Q3444674
Q2861034	P2006190003	Q2861034
Q193486	P31	Q10864048
Q193486	label	Dire Dawa
Q193486	P17	Q115
Q193486	P2006190001	Q193486
